"headword1","headword2","headword3","headword","base","base1","mng","mng1","equiv","equiv1","{ePSD2}",,,
"EN","[~basket]","AJ","EN[~basket]AJ","EN","EN","a qualification of reed baskets and reed mats","a qualification of reed baskets and reed mats","–","–","{ePSD2}",,,
"en","[incantation]","N","en[incantation]N","en₂, |U.AN|, enₓ(|AN.U|), {d}en-ni₃-nu-ri-im","en₂<br>|U.AN|<br>enₓ(|AN.U|)<br><sup>d</sup>en-ni₃-nu-ri-im","incantation, spell","incantation<br>spell","šiptu","šiptu","{ePSD2}",,,
"en","[lord]","N","en[lord]N","en, en-en, i-ni, enmen, un, in, {d}en, enₓ(GAL)","en<br>en-en<br>i-ni<br>enmen<br>un<br>in<br><sup>d</sup>en<br>enₓ(GAL)","lord, master, ruler","lord<br>master<br>ruler","bēlu","bēlu","{ePSD2}",,,
"en tar","[ask]","V/t","en tar[ask]V/t","en₃ %sux:tar, en₃ %sux:tar-tar, en₈ %sux:tar, en₃ %sux:tar{+ar}, inim %sux:tar, en₃{+en} %sux:tar, en %sux:tar, en₆ %sux:tar, en₈ %sux:tar{+ar}, en₈ %sux:te-re, inim %sux:dar","en₃ tar<br>en₃ tar-tar<br>en₈ tar<br>en₃ tar<sup>+ar</sup><br>inim tar<br>en₃<sup>+en</sup> tar<br>en tar<br>en₆ tar<br>en₈ tar<sup>+ar</sup><br>en₈ te-re<br>inim dar","to ask","to ask","šâlu","šâlu","{ePSD2}",,,
"En-BU-dudu","[1]","DN","En-BU-dudu[1]DN","{d}en-BU-du₃-du₃","<sup>d</sup>en-BU-du₃-du₃","1","En-BU-dudu","–","–","{ePSD2}",,,
"En-DU","[1]","DN","En-DU[1]DN","{d}en-DU","<sup>d</sup>en-DU","1","En-DU","–","–","{ePSD2}",,,
"EN-edina","[1]","DN","EN-edina[1]DN","{d}EN-edin-na","<sup>d</sup>EN-edin-na","1","EN-edina","–","–","{ePSD2}",,,
"En-ḫe-xxx","[0]","PN","En-he-xxx[0]PN","{m}en-he₂-x","<sup>m</sup>en-ḫe₂-x","–","En-ḫe-xxx","–","–","{ePSD2}",,,
"En-LU","[1]","DN","En-LU[1]DN","{d}en-LU","<sup>d</sup>en-LU","1","En-LU","–","–","{ePSD2}",,,
"En-ŠITA₄","[1]","DN","En-ŠITA₄[1]DN","{d}en-|U.KID|","<sup>d</sup>en-|U.KID|","1","En-ŠITA₄","–","–","{ePSD2}",,,
"EN-X","[1]","PN","EN-X[1]PN","{d}EN-x","<sup>d</sup>EN-x","1","EN-X","–","–","{ePSD2}",,,
"En-X","[1]","PN","En-X[1]PN","en-x","en-x","1","En-X","–","–","{ePSD2}",,,
"En.A₂","[2]","DN","En.A₂[2]DN","{d}en-A₂, en-A₂","<sup>d</sup>en-A₂<br>en-A₂","2","En.A₂","–","–","{ePSD2}",,,
"En.bu.ni","[0]","DN","En.bu.ni[0]DN","{d}en-bu-ni","<sup>d</sup>en-bu-ni","–","En.bu.ni","–","–","{ePSD2}",,,
"En.BUR.GUR₈","[0]","DN","En.BUR.GUR₈[0]DN","{d}en-bur-gur₈","<sup>d</sup>en-bur-gur₈","–","En.BUR.GUR₈","–","–","{ePSD2}",,,
"En.DA","[2]","DN","En.DA[2]DN","{d}en-DA","<sup>d</sup>en-DA","2","En.DA","–","–","{ePSD2}",,,
"En.da.bi","[00]","DN","En.da.bi[00]DN","{d}en-da-bi","<sup>d</sup>en-da-bi","00","En.da.bi","–","–","{ePSD2}",,,
"EN.DIŠ.DIŠ","[1]","DN","EN.DIŠ.DIŠ[1]DN","{d}EN-DIŠ-DIŠ","<sup>d</sup>EN-DIŠ-DIŠ","1","EN.DIŠ.DIŠ","–","–","{ePSD2}",,,
"En.DU.galzu","[1]","TN","En.DU.galzu[1]TN","en-DU-gal-zu","en-DU-gal-zu","1","En.DU.galzu","–","–","{ePSD2}",,,
"En.ḪI×NUN","[2]","DN","En.HI×NUN[2]DN","{d}en-|HI×NUN|","<sup>d</sup>en-|ḪI×NUN|","2","En.ḪI×NUN","–","–","{ePSD2}",,,
"En.KA.SAR","[0]","DN","En.KA.SAR[0]DN","{d}en-KA-SAR","<sup>d</sup>en-KA-SAR","–","En.KA.SAR","–","–","{ePSD2}",,,
"En.ki.im.ma","[0]","DN","En.ki.im.ma[0]DN","{d}en-ki-im-ma","<sup>d</sup>en-ki-im-ma","–","En.ki.im.ma","–","–","{ePSD2}",,,
"En.LAK114","[0]","DN","En.LAK114[0]DN","{d}en-|NINDA₂×HI|","<sup>d</sup>en-|NINDA₂×ḪI|","–","En.LAK114","–","–","{ePSD2}",,,
"En.LAK114.X.nun","[0]","DN","En.LAK114.X.nun[0]DN","{d}en-|NINDA₂×HI|-x-nun","<sup>d</sup>en-|NINDA₂×ḪI|-x-nun","–","En.LAK114.X.nun","–","–","{ePSD2}",,,
"En.LU₂.gi₄","[0]","DN","En.LU₂.gi₄[0]DN","{d}en-LU₂{+nu}-gi₄, {d}en-LU₂{+nu}-gi, {d}en-LU₂-gi, {d}en-LU₂-gi₄","<sup>d</sup>en-LU₂<sup>+nu</sup>-gi₄<br><sup>d</sup>en-LU₂<sup>+nu</sup>-gi<br><sup>d</sup>en-LU₂-gi<br><sup>d</sup>en-LU₂-gi₄","–","En.LU₂.gi₄","–","–","{ePSD2}",,,
"En.LU₂.gi₄.DU","[0]","DN","En.LU₂.gi₄.DU[0]DN","{d}en-LU₂{+nu}-gi₄-DU, {d}en-LU₂{+nu}-DU, {d}en-LU₂-DU, {d}en-LU₂-gi₄-DU","<sup>d</sup>en-LU₂<sup>+nu</sup>-gi₄-DU<br><sup>d</sup>en-LU₂<sup>+nu</sup>-DU<br><sup>d</sup>en-LU₂-DU<br><sup>d</sup>en-LU₂-gi₄-DU","–","En.LU₂.gi₄.DU","–","–","{ePSD2}",,,
"En.me.LU.LU","[1]","DN","En.me.LU.LU[1]DN","{d}en-me-LU-LU","<sup>d</sup>en-me-LU-LU","1","En.me.LU.LU","–","–","{ePSD2}",,,
"EN.ME.ZI.AN.NA","[priest]","N","EN.ME.ZI.AN.NA[priest]N","|EN.ME.ZI.AN.NA|","|EN.ME.ZI.AN.NA|","a priest","a priest","–","–","{ePSD2}",,,
"EN.NUN.X","[0]","DN","EN.NUN.X[0]DN","{d}EN-NUN-x-x","<sup>d</sup>EN-NUN-x-x","–","EN.NUN.X","–","–","{ePSD2}",,,
"En.PAP.PAP","[2]","DN","En.PAP.PAP[2]DN","{d}en-|PAP.PAP|, en-|PAP.PAP|","<sup>d</sup>en-|PAP.PAP|<br>en-|PAP.PAP|","2","En.PAP.PAP","–","–","{ePSD2}",,,
"En.ŠE.NUN&NUN.nun","[0]","DN","En.ŠE.NUN&NUN.nun[0]DN","{d}en-|ŠE.NUN&NUN|-nun","<sup>d</sup>en-|ŠE.NUN&NUN|-nun","–","En.ŠE.NUN&NUN.nun","–","–","{ePSD2}",,,
"En.ŠE₃.UD.U₃.NU.DU","[0]","DN","En.ŠE₃.UD.U₃.NU.DU[0]DN","{d}en-ŠE₃-UD-U₃-NU-DU","<sup>d</sup>en-ŠE₃-UD-U₃-NU-DU","–","En.ŠE₃.UD.U₃.NU.DU","–","–","{ePSD2}",,,
"EN.ŠEŠ.GAL","[0]","WN","EN.ŠEŠ.GAL[0]WN","{id₂}|EN.ŠEŠ.GAL|","<sup>id₂</sup>|EN.ŠEŠ.GAL|","–","EN.ŠEŠ.GAL","–","–","{ePSD2}",,,
"En.TAG.NUN","[0]","DN","En.TAG.NUN[0]DN","{d}en-TAG-NUN","<sup>d</sup>en-TAG-NUN","–","En.TAG.NUN","–","–","{ePSD2}",,,
"En.TI","[1]","DN","En.TI[1]DN","{d}en-TI","<sup>d</sup>en-TI","1","En.TI","–","–","{ePSD2}",,,
"EN.TI","[bird]","N","EN.TI[bird]N","EN-TI{mušen}","EN-TI<sup>mušen</sup>","a bird","a bird","–","–","{ePSD2}",,,
"En.TUG₂.nanibgal","[1]","DN","En.TUG₂.nanibgal[1]DN","{d}en-TUG₂-nanibgal","<sup>d</sup>en-TUG₂-nanibgal","1","En.TUG₂.nanibgal","–","–","{ePSD2}",,,
"en.TUM","[unmng]","N","en.TUM[unmng]N","en-TUM","en-TUM","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"En.U₃.ŠE₃","[0]","DN","En.U₃.ŠE₃[0]DN","{d}en-U₃-ŠE₃","<sup>d</sup>en-U₃-ŠE₃","–","En.U₃.ŠE₃","–","–","{ePSD2}",,,
"En.UB","[0]","DN","En.UB[0]DN","{d}en-UB","<sup>d</sup>en-UB","–","En.UB","–","–","{ePSD2}",,,
"En.ur","[00]","DN","En.ur[00]DN","{d}en-ur","<sup>d</sup>en-ur","00","En.ur","–","–","{ePSD2}",,,
"En.URU.X.X","[0]","DN","En.URU.X.X[0]DN","{d}en-URU-x-x","<sup>d</sup>en-URU-x-x","–","En.URU.X.X","–","–","{ePSD2}",,,
"En.URU×UD","[0]","DN","En.URU×UD[0]DN","{d}en-|URU×UD|","<sup>d</sup>en-|URU×UD|","–","En.URU×UD","–","–","{ePSD2}",,,
"En.URU×X₂","[0]","DN","En.URU×X₂[0]DN","{d}en-|URU×X₂|","<sup>d</sup>en-|URU×X₂|","–","En.URU×X₂","–","–","{ePSD2}",,,
"En.X","[0]","DN","En.X[0]DN","{d}en-x, {d}en-x-x","<sup>d</sup>en-x<br><sup>d</sup>en-x-x","–","En.X","–","–","{ePSD2}",,,
"En.X","[1]","DN","En.X[1]DN","{d}en-X","<sup>d</sup>en-X","1","En.X","–","–","{ePSD2}",,,
"En.X.EGIR","[0]","DN","En.X.EGIR[0]DN","{d}en-x-EGIR","<sup>d</sup>en-x-EGIR","–","En.X.EGIR","–","–","{ePSD2}",,,
"EN.X.šemei","[0]","PN","EN.X.šemei[0]PN","{d}|EN.X|-še-me-i","<sup>d</sup>|EN.X|-še-me-i","–","EN.X.šemei","–","–","{ePSD2}",,,
"En.X.X","[1]","RN","En.X.X[1]RN","en-X-X","en-X-X","1","En.X.X","–","–","{ePSD2}",,,
"EN×KUR","[0]","DN","EN×KUR[0]DN","{d}|EN×KUR|","<sup>d</sup>|EN×KUR|","–","EN×KUR","–","–","{ePSD2}",,,
"en₃.e.ḪA","[object]","N","en₃.e.HA[object]N","en₃-e₂, {tug₂}an-e₂-HA, an-e₂-HA, en₃-e₂-HA","en₃-e₂<br><sup>tug₂</sup>an-e₂-ḪA<br>an-e₂-ḪA<br>en₃-e₂-ḪA","object made of wool","object made of wool","–","–","{ePSD2}",,,
"ena","[unmng]","N","ena[unmng]N","e-na","e-na","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"Ena","[1]","DN","Ena[1]DN","{d}en-na","<sup>d</sup>en-na","1","Ena","–","–","{ePSD2}",,,
"Enabzu","[1]","DN","Enabzu[1]DN","{d}en-abzu","<sup>d</sup>en-abzu","1","Enabzu","–","–","{ePSD2}",,,
"Enagazidanak","[1]","PN","Enagazidanak[1]PN","en-aga-zid-an-na","en-aga-zid-an-na","1","Enagazidanak","–","–","{ePSD2}",,,
"Enakale","[1]","RN","Enakale[1]RN","en-a₂-kal-le","en-a₂-kal-le","1","Enakale","–","–","{ePSD2}",,,
"Enakigalaguba","[1]","RN","Enakigalaguba[1]RN","en-a₂-ki-gal-la-gub-ba","en-a₂-ki-gal-la-gub-ba","1","Enakigalaguba","–","–","{ePSD2}",,,
"Enam","[1]","TN","Enam[1]TN","e₂-nam","e₂-nam","1","Enam","–","–","{ePSD2}",,,
"enam","[what]","QP","enam[what]QP","en-nam","en-nam","what","what","minû","minû","{ePSD2}",,,
"enamarad","[prison]","N","enamarad[prison]N","e₂-nam-arad₂","e₂-nam-arad₂","prison","prison","–","–","{ePSD2}",,,
"Enamaš","[1]","DN","Enamaš[1]DN","{d}en-amaš, {d}en-{+a-ma-aš₂}amaš","<sup>d</sup>en-amaš<br><sup>d</sup>en-<sup>+a-ma-aš₂</sup>amaš","1","Enamaš","–","–","{ePSD2}",,,
"Enambaragnuna","[1]","TN","Enambaragnuna[1]TN","e₂-nam-barag-nun-na","e₂-nam-barag-nun-na","1","Enambaragnuna","–","–","{ePSD2}",,,
"Enambizida","[1]","TN","Enambizida[1]TN","e₂-nam-bi-zid-da, e₂-nam-bi-e₂-zid-da","e₂-nam-bi-zid-da<br>e₂-nam-bi-e₂-zid-da","1","Enambizida","–","–","{ePSD2}",,,
"enamed","[fish]","N","enamed[fish]N","e₂-nam-ed₂{ku₆}","e₂-nam-ed₂<sup>ku₆</sup>","a fish","a fish","–","–","{ePSD2}",,,
"Enamenak","[1]","TN","Enamenak[1]TN","e₂-nam-en-na","e₂-nam-en-na","1","Enamenak","–","–","{ePSD2}",,,
"enameše","[how long?]","AV","enameše[how long?]AV","en-na-me","en-na-me","how long?","how long?","–","–","{ePSD2}",,,
"Enamgalanak","[1]","PN","Enamgalanak[1]PN","en-am-gal-an-na","en-am-gal-an-na","1","Enamgalanak","–","–","{ePSD2}",,,
"Enamḫe","[1]","TN","Enamhe[1]TN","e₂-nam-he₂, e₂-nam-mah","e₂-nam-ḫe₂<br>e₂-nam-maḫ","1, temple of Adad at Babylon","Enamḫe<br>temple of Adad at Babylon","–","–","{ePSD2}",,,
"Enammaḫ","[1]","TN","Enammah[1]TN","e₂-nam-mah","e₂-nam-maḫ","1","Enammaḫ","–","–","{ePSD2}",,,
"Enamtagadua","[1]","TN","Enamtagadua[1]TN","e₂-nam-tag-ga-du₈-a","e₂-nam-tag-ga-du₈-a","1","Enamtagadua","–","–","{ePSD2}",,,
"Enamtila","[1]","TN","Enamtila[1]TN","e₂-nam-til₃-la","e₂-nam-til₃-la","1","Enamtila","–","–","{ePSD2}",,,
"Enamtilak","[1]","TN","Enamtilak[1]TN","e₂-nam-til₃-la, e₂-nam-til-la","e₂-nam-til₃-la<br>e₂-nam-til-la","1","Enamtilak","–","–","{ePSD2}",,,
"Enamtilsud","[1]","TN","Enamtilsud[1]TN","e₂-nam-til₃-su₃-ud","e₂-nam-til₃-su₃-ud","1","Enamtilsud","–","–","{ePSD2}",,,
"Enamzu","[1]","TN","Enamzu[1]TN","e₂-nam-zu","e₂-nam-zu","1","Enamzu","–","–","{ePSD2}",,,
"Enan","[2]","DN","Enan[2]DN","{d}en-an","<sup>d</sup>en-an","2","Enan","–","–","{ePSD2}",,,
"Enana","[1]","DN","Enana[1]DN","{d}en-an-na","<sup>d</sup>en-an-na","1","Enana","–","–","{ePSD2}",,,
"Enanatum","[1]","RN","Enanatum[1]RN","en-an-na-tum₂","en-an-na-tum₂","1","Enanatum","–","–","{ePSD2}",,,
"Enanatuma","[1]","PN","Enanatuma[1]PN","en-an-na-tum₂-ma","en-an-na-tum₂-ma","1","Enanatuma","–","–","{ePSD2}",,,
"Enanatumsurnanšeetaed","[1]","GN","Enanatumsurnanšeetaed[1]GN","en-an-na-tum₂-sur-{d}nanše-e-ta-ed₃","en-an-na-tum₂-sur-<sup>d</sup>nanše-e-ta-ed₃","1","Enanatumsurnanšeetaed","–","–","{ePSD2}",,,
"Enanedu","[1]","PN","Enanedu[1]PN","en-an-e-du₇, en-an-na-e-du₇","en-an-e-du₇<br>en-an-na-e-du₇","1","Enanedu","–","–","{ePSD2}",,,
"Enanepada","[1]","PN","Enanepada[1]PN","en-an-ne₂-pad₃-da","en-an-ne₂-pad₃-da","1","Enanepada","–","–","{ePSD2}",,,
"Enanki","[1]","DN","Enanki[1]DN","{d}en-an-ki","<sup>d</sup>en-an-ki","1","Enanki","–","–","{ePSD2}",,,
"Enankik","[1]","DN","Enankik[1]DN","{d}en-an-ki","<sup>d</sup>en-an-ki","1","Enankik","–","–","{ePSD2}",,,
"Enanun","[1]","DN","Enanun[1]DN","{d}en-a₂-nun, {d}en-na-nun, {d}en-a₂{+a}-nun, en-a-nu-un, e₂-na-na","<sup>d</sup>en-a₂-nun<br><sup>d</sup>en-na-nun<br><sup>d</sup>en-a₂<sup>+a</sup>-nun<br>en-a-nu-un<br>e₂-na-na","1","Enanun","–","–","{ePSD2}",,,
"Enanunak","[1]","DN","Enanunak[1]DN","{d}en-a-nun","<sup>d</sup>en-a-nun","1","Enanunak","–","–","{ePSD2}",,,
"enaqa","[unmng]","N","enaqa[unmng]N","enaqa","enaqa","(unknown meaning)","(unknown meaning)","ennakku","ennakku","{ePSD2}",,,
"Enarḫušdim","[1]","DN","Enarhušdim[1]DN","{d}en-arhuš-{+di-im}dim₂, {d}en-arhuš-dim₂","<sup>d</sup>en-arḫuš-<sup>+di-im</sup>dim₂<br><sup>d</sup>en-arḫuš-dim₂","1","Enarḫušdim","–","–","{ePSD2}",,,
"Enatum","[1]","DN","Enatum[1]DN","en-na-tum₃","en-na-tum₃","1","Enatum","–","–","{ePSD2}",,,
"Enaʾil","[0]","PN","Enaʾil[0]PN","en-na-il","en-na-il","–","Enaʾil","–","–","{ePSD2}",,,
"Enbanda","[1]","DN","Enbanda[1]DN","{d}en-ban₃-da","<sup>d</sup>en-ban₃-da","1","Enbanda","–","–","{ePSD2}",,,
"enbar","[reed]","N","enbar[reed]N","{gi}en₃-bar, enₓ(|NE.GI|)-bar, en₃-bar, an-bar","<sup>gi</sup>en₃-bar<br>enₓ(|NE.GI|)-bar<br>en₃-bar<br>an-bar","a reed","a reed","ṭubû","ṭubû","{ePSD2}",,,
"Enbaragesi","[1]","DN","Enbaragesi[1]DN","{d}en-barag-ge-si","<sup>d</sup>en-barag-ge-si","1","Enbaragesi","–","–","{ePSD2}",,,
"Enbatibirak","[1]","DN","Enbatibirak[1]DN","{d}en-ba-tibira","<sup>d</sup>en-ba-tibira","1","Enbatibirak","–","–","{ePSD2}",,,
"Enbibi","[1]","DN","Enbibi[1]DN","{d}en-bi₃{+bi}-{+bi}bi₃, {d}en-bi₃-bi₃","<sup>d</sup>en-bi₃<sup>+bi</sup>-<sup>+bi</sup>bi₃<br><sup>d</sup>en-bi₃-bi₃","1","Enbibi","–","–","{ePSD2}",,,
"Enbieštar","[1]","RN","Enbieštar[1]RN","en-bi₂-eš₁₈-tar₂","en-bi₂-eš₁₈-tar₂","1","Enbieštar","–","–","{ePSD2}",,,
"Enbilulu","[1]","DN","Enbilulu[1]DN","{d}en-bi-lu-lu, {d}en-bi₂-lu-lu, {d}en-be-lu-lu, {d}en-bi₂-lu-lu-u, en-bi-lu-lu","<sup>d</sup>en-bi-lu-lu<br><sup>d</sup>en-bi₂-lu-lu<br><sup>d</sup>en-be-lu-lu<br><sup>d</sup>en-bi₂-lu-lu-u<br>en-bi-lu-lu","1","Enbilulu","–","–","{ePSD2}",,,
"enbiše","[how long]","QP","enbiše[how long]QP","en-na-bi-še₃, en₃-bi-eš, en₃-bi-še₃, en₃-ne-na-bi-še₃","en-na-bi-še₃<br>en₃-bi-eš<br>en₃-bi-še₃<br>en₃-ne-na-bi-še₃","how long","how long","–","–","{ePSD2}",,,
"Enbul","[1]","DN","Enbul[1]DN","{ŋeš}en-bu-ul","<sup>ŋeš</sup>en-bu-ul","1","Enbul","–","–","{ePSD2}",,,
"Enbule","[1]","DN","Enbule[1]DN","{d}en-bu-ul-e","<sup>d</sup>en-bu-ul-e","1","Enbule","–","–","{ePSD2}",,,
"Enbuluḫ","[1]","DN","Enbuluh[1]DN","{d}en-buluh","<sup>d</sup>en-buluḫ","1","Enbuluḫ","–","–","{ePSD2}",,,
"Enbuluŋ","[2]","DN","Enbuluŋ[2]DN","{d}en-buluŋ₃","<sup>d</sup>en-buluŋ₃","2","Enbuluŋ","–","–","{ePSD2}",,,
"Enda","[1]","DN","Enda[1]DN","{d}en-da","<sup>d</sup>en-da","1","Enda","–","–","{ePSD2}",,,
"Endaga","[1]","DN","Endaga[1]DN","{d}en-dag-ga, en-dag-ga, {d}en-dag{+da-ag}-ga","<sup>d</sup>en-dag-ga<br>en-dag-ga<br><sup>d</sup>en-dag<sup>+da-ag</sup>-ga","1","Endaga","–","–","{ePSD2}",,,
"endamekar","[unmng]","N","endamekar[unmng]N","endamekar","endamekar","a type of military engineer and repairman ?","a type of military engineer and repairman ?","–","–","{ePSD2}",,,
"Endara","[2]","DN","Endara[2]DN","{d}en-da-ra","<sup>d</sup>en-da-ra","2","Endara","–","–","{ePSD2}",,,
"Endarabanda","[1]","DN","Endarabanda[1]DN","{d}en-dara₃-ban₃-da","<sup>d</sup>en-dara₃-ban₃-da","1","Endarabanda","–","–","{ePSD2}",,,
"Endaranuna","[1]","DN","Endaranuna[1]DN","{d}en-dara₃-nun-na","<sup>d</sup>en-dara₃-nun-na","1","Endaranuna","–","–","{ePSD2}",,,
"Endašurima","[1]","DN","Endašurima[1]DN","{d}en-da-šurim-ma, {d}en-da-šurim-ma{+en-da-šu-ru-x}","<sup>d</sup>en-da-šurim-ma<br><sup>d</sup>en-da-šurim-ma<sup>+en-da-šu-ru-x</sup>","1","Endašurima","–","–","{ePSD2}",,,
"Endašurimak","[1]","DN","Endašurimak[1]DN","{d}en-da-šurim-ma, en-da-šurim-ma-a, {d}en-da-šu-ri-ma, {d}en-da-šurim-ma{+en-da-šu-ru-x}","<sup>d</sup>en-da-šurim-ma<br>en-da-šurim-ma-a<br><sup>d</sup>en-da-šu-ri-ma<br><sup>d</sup>en-da-šurim-ma<sup>+en-da-šu-ru-x</sup>","1","Endašurimak","–","–","{ePSD2}",,,
"endib","[cook]","N","endib[cook]N","endib","endib","cook","cook","nuhatimmu","nuḫatimmu","{ePSD2}",,,
"Endibunugak","[1]","DN","Endibunugak[1]DN","{d}endibₓ(|ME.MU|)-unug","<sup>d</sup>endibₓ(|ME.MU|)-unug","1","Endibunugak","–","–","{ePSD2}",,,
"Endiŋirŋu","[1]","PN","Endiŋirŋu[1]PN","en-diŋir-ŋu₁₀","en-diŋir-ŋu₁₀","1","Endiŋirŋu","–","–","{ePSD2}",,,
"endu","[song]","N","endu[song]N","en₃-du, en-du, in-du, en₈-du, en₃, en₃-du₁₂, en₃-du₃","en₃-du<br>en-du<br>in-du<br>en₈-du<br>en₃<br>en₃-du₁₂<br>en₃-du₃","a song","a song","–","–","{ePSD2}",,,
"enduana","[song]","N","enduana[song]N","en₃-du-an-na","en₃-du-an-na","song","song","–","–","{ePSD2}",,,
"endudugdug","[chanter?]","N","endudugdug[chanter?]N","en₃-du-dug₄-dug₄","en₃-du-dug₄-dug₄","chanter?","chanter?","–","–","{ePSD2}",,,
"Endukuga","[1]","DN","Endukuga[1]DN","{d}en-du₆-kug-ga","<sup>d</sup>en-du₆-kug-ga","1","Endukuga","–","–","{ePSD2}",,,
"Endukugtaede","[1]","DN","Endukugtaede[1]DN","{d}en-du₆-kug-ta-ed₂-de₃","<sup>d</sup>en-du₆-kug-ta-ed₂-de₃","1","Endukugtaede","–","–","{ePSD2}",,,
"Endumununabzu","[1]","DN","Endumununabzu[1]DN","{d}en-dumu-nun-abzu","<sup>d</sup>en-dumu-nun-abzu","1","Endumununabzu","–","–","{ePSD2}",,,
"Endumununabzuk","[1]","DN","Endumununabzuk[1]DN","en-dumu-nun-abzu","en-dumu-nun-abzu","1","Endumununabzuk","–","–","{ePSD2}",,,
"enduŋarŋar","[composer]","N","enduŋarŋar[composer]N","en₃-du-ŋar-ŋar","en₃-du-ŋar-ŋar","composer","composer","–","–","{ePSD2}",,,
"endur","[kind of rush]","N","endur[kind of rush]N","{u₂}en₃-dur","<sup>u₂</sup>en₃-dur","kind of rush","kind of rush","–","–","{ePSD2}",,,
"endur","[navel?]","N","endur[navel?]N","en₃-dur, {ŋeš}en₃-dur, {gi}en₃-dur, {na₄}en₃-dur, {gi}dur, {uzu}en₃-du₃, {u₂}en₃-dur","en₃-dur<br><sup>ŋeš</sup>en₃-dur<br><sup>gi</sup>en₃-dur<br><sup>na₄</sup>en₃-dur<br><sup>gi</sup>dur<br><sup>uzu</sup>en₃-du₃<br><sup>u₂</sup>en₃-dur","navel, belly button?, umbilical cord, center","navel<br>belly button?<br>umbilical cord<br>center","abunnatu","abunnatu","{ePSD2}",,,
"ene","[cvne]","N","ene[cvne]N","e-ne","e-ne","(compound verb nominal element)","(compound verb nominal element)","–","–","{ePSD2}",,,
"ene","[god]","N","ene[god]N","e-ne","e-ne","god","god","–","–","{ePSD2}",,,
"ene","[pleasure?]","N","ene[pleasure?]N","e-ne, a-ne, aₓ(GI)-ne","e-ne<br>a-ne<br>aₓ(GI)-ne","pleasure?","pleasure?","–","–","{ePSD2}",,,
"ene","[what?]","QP","ene[what?]QP","e-ne","e-ne","what?","what?","–","–","{ePSD2}",,,
"ene dug","[play]","V/t","ene dug[play]V/t","e-ne %sux:di, e-ne %sux:du₁₁-du₁₁, e-ne %sux:dug₄, a-ne %sux:di, a-ne %sux:dug₄, a-ne %sux:du₁₁-du₁₁, e-ne %sux:di-di, e-ne %sux:di₄","e-ne di<br>e-ne du₁₁-du₁₁<br>e-ne dug₄<br>a-ne di<br>a-ne dug₄<br>a-ne du₁₁-du₁₁<br>e-ne di-di<br>e-ne di₄","to play","to play","–","–","{ePSD2}",,,
"ene e","[play]","V/i","ene e[play]V/i","e-ne %sux:e₃","e-ne e₃","to play","to play","–","–","{ePSD2}",,,
"ene sud","[copulate]","V/t","ene sud[copulate]V/t","e-ne %sux:su₁₃-ud, e-ne %sux:su₃-ud","e-ne su₁₃-ud<br>e-ne su₃-ud","to copulate, said of animals","to copulate<br>said of animals","–","–","{ePSD2}",,,
"ene sud dug","[copulate]","V/i","ene sud dug[copulate]V/i","e-ne %sux:su₃-ud %sux:dug₄, e-ne %sux:su₃-ud %sux:du₁₁-du₁₁","e-ne su₃-ud dug₄<br>e-ne su₃-ud du₁₁-du₁₁","to copulate","to copulate","–","–","{ePSD2}",,,
"ene sud u","[copulate]","V/i","ene sud u[copulate]V/i","e-ne %sux:su₃-ud %sux:u₅","e-ne su₃-ud u₅","to copulate","to copulate","–","–","{ePSD2}",,,
"enedi","[game]","N","enedi[game]N","e-ne-di","e-ne-di","game, play","game<br>play","mēlultu","mēlultu","{ePSD2}",,,
"enedi dug","[have intercourse]","V/i","enedi dug[have intercourse]V/i","e-ne-di %sux:dug₄","e-ne-di dug₄","to have sexual intercourse","to have sexual intercourse","–","–","{ePSD2}",,,
"Enegir","[1]","SN","Enegir[1]SN","enegir{ki}, enegir₃{ki}, enegir, enegir{+en-ni-gi-[x]}{ki}","enegir<sup>ki</sup><br>enegir₃<sup>ki</sup><br>enegir<br>enegir<sup>+en-ni-gi-[x]</sup><sup>ki</sup>","1","Enegir","–","–","{ePSD2}",,,
"Enengur","[1]","DN","Enengur[1]DN","{d}en-engur","<sup>d</sup>en-engur","1","Enengur","–","–","{ePSD2}",,,
"Enenlilekiaŋ","[1]","RN","Enenlilekiaŋ[1]RN","en-{d}en-lil₂-le-ki-aŋ₂","en-<sup>d</sup>en-lil₂-le-ki-aŋ₂","1","Enenlilekiaŋ","–","–","{ePSD2}",,,
"Enenlilesu","[1]","RN","Enenlilesu[1]RN","en-{d}en-lil₂-le-su","en-<sup>d</sup>en-lil₂-le-su","1","Enenlilesu","–","–","{ePSD2}",,,
"Enentarzid","[1]","RN","Enentarzid[1]RN","en-en₃-tar-zid","en-en₃-tar-zid","1","Enentarzid","–","–","{ePSD2}",,,
